Train Data
[-1, -1, -1, 1, -1, 1, 1, 0, 1]
[0, 1, 1, 1, -1, 1, -1, -1, -1]
[1, 1, -1, 1, -1, -1, 0, 1, -1]
[1, -1, 1, 1, -1, 1, -1, -1, 0]
[0, 0, 1, -1, 1, 0, 1, -1, 0]
[0, -1, 1, 0, 1, 0, 1, 0, -1]
[-1, 0, -1, -1, 1, 1, -1, 1, 1]
[1, 1, 1, 1, -1, 0, -1, 0, -1]
[0, 0, 1, 0, 1, 0, 1, -1, -1]
[1, -1, -1, 1, -1, 0, -1, 1, 1]
[1, 0, 1, -1, 1, -1, 1, 0, -1]
[1, 0, -1, 0, 1, 1, -1, -1, 1]
[1, 1, 1, 0, 0, -1, -1, -1, 1]
[-1, 1, 0, 0, -1, 1, 1, 0, -1]
[-1, -1, 1, 0, 1, -1, 1, 1, 0]
[1, 0, 1, 0, 1, -1, -1, -1, 1]
[0, 1, -1, -1, 1, 1, -1, 1, 0]
[1, -1, 1, -1, 0, 1, 0, -1, 1]
[0, -1, 0, 1, 1, 1, 1, -1, -1]
[-1, 1, -1, 1, 1, 1, -1, 1, -1]
[-1, -1, -1, 0, 1, 1, 1, 1, -1]
[-1, -1, 1, 0, 1, -1, 1, 0, 1]
[1, 1, 1, -1, 0, -1, 1, 0, -1]
[1, 0, -1, 1, 1, -1, 0, 0, -1]
[1, 1, 1, -1, 0, -1, -1, 0, 1]
[-1, 1, 1, 1, -1, -1, 1, -1, 1]
[1, 0, -1, -1, 1, -1, 0, 1, 1]
[-1, 1, 1, -1, 0, 1, -1, 1, -1]
[1, -1, -1, 1, 0, 0, 1, 0, 0]
[1, 0, 0, 1, -1, -1, 1, 0, 0]
[0, -1, -1, 1, 1, 1, -1, 1, 0]
[0, 1, -1, 0, 1, 1, -1, 1, -1]
[-1, 1, 1, 0, 1, -1, 1, -1, 0]
[1, 1, -1, 1, 0, -1, 1, -1, 0]
[-1, 0, 0, -1, 0, 0, 1, 1, 1]
[-1, 1, 0, 0, -1, -1, 1, 1, 1]
[1, -1, -1, 1, 1, -1, -1, 1, 1]
[1, 0, 1, 0, -1, 1, -1, -1, 1]
[1, 1, 1, 0, -1, -1, 1, -1, 0]
[1, 0, -1, -1, 1, 0, 1, -1, 1]
[1, 1, -1, -1, 1, 0, -1, 1, 0]
[1, 0, -1, 1, 1, 0, -1, -1, 1]
[0, 1, -1, -1, 1, 0, 1, 1, -1]
[-1, -1, -1, 1, 1, 0, 1, 0, 0]
[1, -1, -1, 0, 1, 1, -1, 0, 1]
[1, 0, -1, -1, -1, 1, -1, 1, 1]
[0, 0, -1, 1, 0, -1, 1, 1, -1]
[-1, 1, 0, 1, 1, -1, -1, 1, 0]
[-1, 1, 1, 0, 1, -1, 1, 0, -1]
[1, -1, 1, 0, 0, 1, -1, -1, 1]
[1, 0, 0, -1, 1, 0, 0, -1, 1]
[-1, 1, 0, -1, -1, 0, 1, 1, 1]
[-1, 0, -1, 1, 1, 1, 0, 0, 0]
[1, 1, 1, -1, 0, 0, 0, 0, -1]
[1, -1, -1, 1, 0, 1, 1, -1, 0]
[-1, 1, 1, 0, 0, 1, -1, -1, 1]
[1, -1, -1, 1, -1, 1, 1, 1, -1]
[-1, -1, 1, -1, 0, 0, 1, 1, 1]
[-1, 1, 0, 1, -1, 1, 1, -1, -1]
[-1, 0, 1, -1, 1, 1, 1, -1, 0]
[1, -1, 0, 1, -1, 1, 0, -1, 0]
[0, 0, 0, 1, 1, 1, -1, -1, 0]
[-1, 1, 1, 0, -1, 0, 0, 1, -1]
[-1, 1, 1, -1, 1, 0, -1, 0, 0]
[-1, 1, -1, 1, -1, 1, -1, 0, 1]
[1, -1, -1, 1, -1, 1, 0, -1, 1]
[1, 1, -1, 1, -1, 1, 1, -1, -1]
[0, -1, 1, 0, 1, 0, 1, -1, 0]
[-1, 1, 0, 1, 1, -1, 0, 1, -1]
[-1, 0, 0, -1, -1, 1, 1, 1, 1]
[1, 0, -1, 0, 0, -1, 1, 1, -1]
[0, 1, 1, -1, 1, -1, 0, 1, -1]
[-1, 1, -1, -1, 0, 1, -1, 1, 1]
[1, -1, 1, 0, 1, 0, 1, -1, -1]
[-1, 1, 1, 0, -1, 1, 1, -1, -1]
[0, 0, 1, -1, 1, -1, 1, -1, 1]
[0, 0, 1, -1, 1, 1, 1, -1, -1]
[1, 0, -1, 1, 1, -1, -1, 1, -1]
[0, -1, 0, 0, 0, -1, 1, 1, 1]
[-1, 1, 0, -1, 1, 1, 0, 1, -1]
[1, 1, -1, -1, 1, 1, -1, 1, -1]
[1, 1, 1, 1, 0, -1, -1, 0, -1]
[1, 1, -1, 1, -1, -1, -1, 0, 1]
[0, 0, 1, -1, 1, -1, 1, 0, 0]
[1, -1, 0, 1, -1, 0, 0, -1, 1]
[0, 1, -1, 1, 0, -1, 1, 0, -1]
[0, 0, 0, 1, 1, 1, 0, -1, -1]
[1, 1, 1, -1, -1, 1, 0, -1, 0]
[0, -1, 1, -1, 1, 1, -1, 0, 1]
[-1, -1, -1, 0, 1, 0, 0, 1, 1]
[1, 1, -1, 1, 0, 1, -1, -1, -1]
[1, 1, -1, 0, -1, -1, -1, 1, 1]
[1, -1, 0, 1, 0, -1, 1, 1, -1]
[1, 1, -1, 0, 1, 0, -1, -1, 1]
[-1, 0, 1, -1, -1, 1, 0, 1, 1]
[-1, 1, 1, -1, -1, -1, 0, 1, 1]
[-1, 0, 0, 0, 0, -1, 1, 1, 1]
[-1, 1, 1, -1, 1, 0, -1, -1, 1]
[1, 1, -1, 1, 0, -1, 0, 0, -1]
[-1, 1, 1, -1, -1, 1, 1, 0, -1]
[-1, -1, 1, -1, -1, 1, 1, 1, 1]
[1, 0, -1, 1, -1, 1, -1, -1, 1]
[0, -1, 1, 1, -1, 1, 0, -1, 0]
[1, 0, 1, 1, -1, -1, 1, 0, -1]
[-1, 0, 1, 0, -1, -1, 1, 1, 1]
[1, 1, 1, 0, -1, 0, 0, -1, 0]
[1, 0, -1, -1, -1, 0, 1, 1, 1]
[0, 1, 0, -1, 1, 0, -1, 1, 0]
[0, -1, 1, 0, 1, 1, -1, -1, 1]
[0, 1, 1, -1, -1, 1, -1, 0, 1]
[1, -1, 1, 0, -1, 1, 1, -1, -1]
[-1, 1, -1, -1, 1, 1, 1, -1, 1]
[0, -1, -1, 1, 1, 1, 1, 0, -1]
[1, -1, 1, 1, -1, -1, 1, 1, -1]
[1, -1, 1, 1, 1, -1, -1, -1, 1]
[-1, 1, -1, 1, -1, 0, 1, 1, -1]
[0, 1, -1, -1, -1, 0, 1, 1, 1]
[-1, 1, 0, 1, 1, 0, -1, 1, -1]
[1, -1, -1, 0, 1, 1, 0, -1, 1]
[1, -1, -1, 1, 1, 1, -1, 1, -1]
[1, 1, 0, 1, 0, 0, -1, -1, -1]
[-1, 1, -1, 1, 0, -1, 1, 1, -1]
[-1, 1, -1, -1, 1, -1, 1, 1, 1]
[-1, 1, 1, 0, -1, 1, 0, -1, 1]
[1, -1, 1, 1, -1, -1, 0, -1, 1]
[-1, 1, 1, -1, 1, 1, -1, 0, -1]
[1, 1, -1, 0, 1, 1, -1, -1, -1]
[1, -1, 0, 0, 1, 0, -1, 0, 1]
[1, 1, -1, -1, 0, -1, 1, 1, -1]
[1, -1, 0, 1, -1, -1, 1, 1, 0]
[-1, 0, 1, 1, -1, -1, 1, 1, -1]
[0, 1, 1, 0, 1, -1, -1, 1, -1]
[0, 0, -1, 1, 1, 1, 0, 0, -1]
[1, 1, 1, 0, -1, 1, -1, -1, 0]
[0, 1, 0, 0, 1, -1, -1, 1, 0]
[0, -1, 1, 0, -1, 1, -1, 1, 1]
[1, 1, 1, 0, 0, 0, 0, -1, -1]
[1, 1, 1, -1, 0, -1, 1, -1, 0]
[-1, 1, 1, -1, 1, -1, 0, 1, 0]
[0, -1, 0, 1, 1, 1, 0, -1, 0]
Train Class
1
-1
1
1
1
1
1
1
1
1
-1
1
1
1
-1
-1
-1
-1
1
-1
1
1
-1
-1
1
-1
1
-1
-1
-1
-1
1
1
-1
-1
1
1
-1
-1
1
1
1
-1
-1
1
1
1
1
-1
1
1
-1
-1
1
1
-1
1
1
-1
1
1
-1
1
1
1
1
1
1
1
-1
1
-1
-1
-1
-1
1
1
1
-1
1
-1
-1
1
1
1
-1
1
1
-1
1
-1
1
-1
1
1
1
1
-1
1
-1
1
1
1
1
-1
-1
1
1
-1
1
1
1
-1
1
-1
1
-1
1
1
1
1
1
1
-1
-1
1
1
1
1
-1
1
1
-1
1
1
1
1
-1
1
-1
1
-1
-1
1
1
1
1
-1
1
1
1
1
1
1
-1
1
1
1
1
1
1
1
-1
-1
1
-1
-1
1
1
-1
-1
1
1
-1
-1
-1
1
-1
1
1
-1
1
1
1
-1
-1
-1
-1
-1
1
-1
1
-1
-1
1
-1
-1
-1
-1
1
1
1
1
-1
1
-1
-1
-1
1
-1
-1
-1
-1
1
1
-1
1
-1
-1
1
1
1
1
1
1
1
1
1
1
1
-1
-1
1
1
-1
-1
1
-1
1
1
-1
1
1
1
1
-1
-1
1
-1
1
1
-1
1
-1
-1
-1
-1
1
1
1
1
1
-1
1
1
1
1
1
1
1
1
1
-1
-1
1
1
-1
1
1
1
1
1
1
1
1
-1
1
1
1
1
-1
1
1
1
-1
1
-1
1
1
1
1
-1
1
1
1
-1
1
1
1
1
1
1
-1
1
1
1
1
1
1
-1
-1
1
1
1
1
-1
1
-1
1
1
1
1
-1
1
1
1
1
1
-1
1
1
1
-1
1
-1
-1
1
1
1
1
-1
1
1
1
-1
1
1
1
1
-1
-1
1
-1
-1
1
1
-1
1
1
1
1
1
1
1
1
1
1
-1
-1
1
-1
-1
1
1
1
-1
1
1
1
1
1
-1
-1
-1
-1
1
1
-1
1
1
1
-1
-1
1
1
1
1
1
1
1
1
-1
-1
-1
1
-1
1
1
-1
1
1
1
1
1
1
1
1
1
1
1
-1
1
-1
1
-1
1
1
-1
-1
1
-1
-1
1
-1
1
-1
1
1
-1
-1
1
1
-1
1
1
1
1
1
-1
1
1
-1
1
1
-1
1
1
1
1
-1
1
-1
1
1
-1
1
-1
1
-1
-1
-1
1
-1
1
-1
1
1
1
1
1
-1
1
1
-1
-1
-1
-1
1
1
-1
1
1
-1
1
1
1
-1
1
1
1
1
1
1
-1
1
1
-1
1
-1
1
-1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
-1
1
-1
-1
1
1
1
1
1
1
1
1
1
1
1
-1
1
-1
1
-1
-1
-1
-1
1
1
1
1
-1
1
-1
1
-1
1
1
-1
1
1
1
1
-1
1
-1
-1
1
1
1
-1
-1
-1
1
1
1
-1
1
-1
-1
-1
1
-1
-1
1
1
1
1
1
1
1
-1
-1
1
1
1
-1
1
1
1
1
-1
-1
1
1
-1
-1
-1
1
-1
1
-1
1
1
1
1
1
1
1
1
1
Test Data
[-1, 0, 1, 0, 1, -1, 1, -1, 1]
[-1, 1, -1, 0, 0, -1, 1, 1, 1]
[0, 0, 1, -1, -1, 1, -1, 1, 1]
[1, 1, 1, -1, 1, -1, 0, -1, 0]
[-1, 0, 1, -1, 1, -1, 1, 1, 0]
[1, 0, 0, 0, 1, -1, -1, 0, 1]
[1, 0, 0, -1, 1, 0, -1, 0, 1]
[-1, 1, 0, 1, 1, 1, 0, -1, -1]
[1, 1, 1, -1, 0, 1, -1, 0, -1]
[0, 0, -1, 1, -1, -1, 1, 1, 1]
[1, 1, 1, 1, -1, -1, 1, -1, -1]
[1, 0, -1, -1, 1, -1, 1, 1, -1]
[1, 0, 1, 1, -1, -1, 1, -1, 0]
[1, 0, -1, 1, 1, -1, 1, -1, 0]
[1, 0, -1, -1, 0, -1, 1, 1, 1]
[0, -1, 1, 0, 0, 1, -1, 0, 1]
[0, -1, -1, 1, -1, 0, 1, 1, 1]
[1, 0, -1, 1, -1, 1, 1, -1, 0]
[1, 1, 1, 1, -1, -1, 0, -1, 0]
[0, -1, -1, 1, 1, -1, 1, 1, -1]
[1, 0, -1, 0, 1, -1, 0, 0, 1]
[-1, 0, 0, 1, 1, 1, 0, -1, 0]
[1, 1, 1, -1, -1, 1, 0, 0, -1]
[0, -1, -1, 1, 1, 1, 0, 0, 0]
[0, -1, -1, 1, -1, 1, 1, -1, 1]
[0, -1, 0, -1, 1, -1, 1, 1, 1]
[-1, 1, -1, 0, 1, -1, 1, 1, 0]
[1, 1, -1, 1, -1, 1, -1, 0, -1]
[0, 0, -1, 1, -1, 1, -1, 0, 1]
[1, -1, 1, -1, 1, 1, 1, -1, -1]
[1, -1, 1, 1, -1, 0, -1, -1, 1]
[-1, 1, -1, -1, 1, 1, 1, 1, -1]
[0, -1, 1, 1, -1, 0, 0, -1, 1]
[1, 1, 1, -1, 1, -1, 1, -1, -1]
[1, 0, 1, 0, 1, 0, -1, -1, -1]
[1, -1, 0, 0, 1, -1, 1, -1, 1]
[0, 1, -1, 0, 1, -1, 0, 1, 0]
[-1, 0, -1, -1, 1, 0, 1, 1, 1]
[1, 0, -1, 0, -1, 0, -1, 1, 1]
[0, -1, -1, -1, 1, 0, 1, 1, 1]
[1, -1, -1, 1, 1, 0, 1, 0, -1]
[-1, 0, 1, 1, -1, 1, -1, 1, -1]
[1, -1, 1, 1, 0, 0, 1, -1, -1]
[1, 1, 0, -1, 1, -1, -1, 0, 1]
[1, 0, -1, 0, -1, 1, -1, 1, 0]
[1, -1, -1, 1, 1, 1, 0, 0, -1]
[-1, 1, -1, 0, 1, 1, 0, 1, -1]
[1, 1, 0, -1, -1, -1, 0, 0, 1]
[1, 0, 0, 1, -1, 0, 1, -1, 0]
[-1, -1, -1, 1, 0, 0, 0, 1, 1]
[0, 0, 1, 0, 1, 1, -1, -1, -1]
[-1, 1, 1, 0, 1, -1, 0, 1, -1]
[-1, 0, -1, 1, -1, 1, 1, 1, -1]
[1, 1, 1, 0, 1, -1, -1, -1, 0]
[1, 1, -1, 0, 1, -1, 0, -1, 1]
[1, 1, 1, -1, -1, 0, 0, 0, 0]
[-1, 1, 0, -1, 1, 1, -1, 0, 0]
[-1, -1, -1, -1, 1, 1, 0, 1, 1]
[1, -1, -1, 1, 1, 1, -1, 0, 0]
[-1, 1, 1, -1, 1, 0, 1, -1, 0]
[-1, 1, -1, 1, 1, 1, 0, -1, 0]
[1, 1, 0, 0, 0, 1, -1, -1, -1]
[0, 0, 1, 0, 0, 1, -1, -1, 1]
[-1, -1, 1, -1, 1, 1, 1, 0, 0]
[-1, 1, 1, 1, 1, -1, 1, -1, -1]
[0, 0, -1, 0, 1, -1, 1, 1, -1]
[-1, -1, -1, 0, 0, 1, 1, 0, 1]
[1, -1, 0, 0, 1, 1, -1, -1, 1]
[-1, 1, -1, 1, 1, -1, 0, 1, 0]
[0, -1, -1, 0, -1, 1, 1, 1, 1]
[1, 1, -1, -1, -1, -1, 1, 1, 0]
[1, -1, 1, 1, -1, 0, 1, 0, -1]
[0, 1, -1, 1, 1, -1, 0, 0, -1]
[1, 0, -1, 1, 1, 1, 0, -1, -1]
[1, 0, 0, 1, 1, 0, -1, -1, -1]
[0, 1, 1, -1, -1, -1, 1, -1, 1]
[1, 1, -1, 0, -1, 1, -1, -1, 1]
[-1, -1, 1, 1, 1, -1, 1, 1, -1]
[1, 1, 1, -1, 0, -1, 0, -1, 1]
[-1, 1, 0, -1, 0, 1, -1, 0, 1]
[1, 1, -1, -1, 1, -1, 0, 0, 1]
[-1, 1, 1, 0, -1, 1, -1, 0, 1]
[1, -1, 0, -1, 1, 1, -1, 0, 1]
[0, 1, -1, 1, -1, 0, -1, 0, 1]
[-1, 1, 1, -1, 0, -1, -1, 1, 1]
[1, -1, 1, -1, 1, -1, 1, 0, 0]
[-1, 1, 0, 1, -1, -1, 1, 1, -1]
[0, -1, 1, -1, 1, 1, 1, -1, 0]
[1, 1, 1, -1, 0, -1, 0, 1, -1]
[-1, 1, 1, -1, 1, -1, 1, 0, 0]
[1, 1, 1, -1, 0, 1, -1, -1, 0]
[-1, 0, -1, 1, 1, 1, -1, 1, 0]
[1, -1, -1, 1, -1, 0, 1, 1, 0]
[-1, 0, -1, 0, 0, 0, 1, 1, 1]
[1, 1, -1, 0, 1, -1, 0, 0, -1]
[-1, -1, 1, 0, 0, 1, -1, 1, 1]
[1, 1, 1, 0, -1, 0, -1, -1, 1]
[0, -1, 1, -1, 1, 1, 1, 0, -1]
[1, -1, 1, -1, 0, 1, -1, 0, 1]
[0, 1, 0, -1, 1, 1, -1, 1, -1]
[-1, 1, -1, 1, 1, 0, 0, 1, -1]
[-1, -1, 0, 1, 0, -1, 1, 1, 1]
[-1, -1, 1, 1, -1, -1, 1, 1, 1]
[-1, 1, 1, -1, -1, 0, 1, 1, -1]
[-1, -1, 1, 0, -1, 1, 1, 0, 1]
[1, 1, 1, -1, 0, 1, 0, -1, -1]
[1, -1, 1, -1, 1, 1, -1, -1, 1]
[-1, 1, 1, -1, -1, -1, 1, 0, 1]
[-1, -1, 0, 0, 0, 0, 1, 1, 1]
[1, -1, -1, 1, 1, -1, 0, 1, -1]
[-1, -1, -1, 1, -1, 1, 0, 1, 1]
[1, 1, -1, -1, 1, -1, 0, 1, 0]
[0, 1, -1, 1, 1, 1, -1, -1, 0]
[-1, -1, 1, 1, -1, 1, -1, 1, 1]
[-1, -1, 1, 1, 1, 1, 1, -1, -1]
[1, 0, 1, -1, 0, 1, -1, -1, 1]
[1, 0, 0, -1, 1, -1, 1, -1, 1]
[1, -1, -1, -1, 1, 1, 0, 0, 1]
[-1, -1, 1, 1, 0, 1, -1, 0, 1]
[-1, 0, -1, 1, -1, 0, 1, 1, 1]
[1, -1, 0, -1, 1, -1, 1, 0, 1]
[1, 1, -1, 0, 1, -1, 1, -1, -1]
[1, -1, 0, 1, 1, -1, -1, 0, 1]
[1, 0, -1, 1, 0, -1, 1, -1, 1]
[0, 1, 1, -1, 0, 1, -1, -1, 1]
[1, -1, -1, -1, 1, 0, 1, 0, 1]
[-1, 0, 1, -1, 1, 1, -1, 0, 0]
[1, 1, 1, 1, 0, -1, -1, -1, 0]
[-1, 1, -1, 1, -1, 1, 0, 1, -1]
[0, 1, -1, 1, 1, 1, 0, -1, -1]
[0, -1, 1, -1, 1, 0, 1, -1, 1]
[0, 1, 1, -1, -1, -1, 1, 0, 0]
[1, 1, 1, 0, 0, -1, 0, -1, 0]
[0, 0, -1, 1, -1, 1, -1, 1, 0]
[0, -1, 1, 1, 1, -1, 1, 0, -1]
[0, -1, 1, 0, 1, -1, 1, 1, -1]
[-1, 1, -1, -1, 1, 0, 0, 1, 1]
[1, 1, -1, 0, 1, 0, -1, 1, -1]
[0, 1, 1, 1, 0, 0, -1, -1, -1]
[1, -1, 1, 1, 0, -1, 1, -1, 0]
[0, 0, 1, 1, -1, 1, -1, -1, 1]
[1, -1, 0, 1, 1, -1, 1, 0, -1]
[-1, 1, -1, 1, -1, 0, -1, 1, 1]
[0, 0, 1, -1, 1, -1, 1, 1, -1]
[-1, 1, 1, 1, -1, 1, 0, -1, -1]
[0, 0, -1, 1, 1, 1, -1, -1, 1]
[-1, 1, 1, 1, -1, -1, 1, 0, -1]
[1, 1, 0, 1, 1, -1, -1, -1, -1]
[0, -1, 1, 1, 1, 1, -1, 0, -1]
[1, 0, 0, -1, -1, -1, 1, 0, 1]
[0, 0, 1, -1, -1, 1, 0, 0, 1]
[-1, 0, 1, -1, 0, 1, 1, -1, 1]
[-1, -1, 1, 1, -1, 0, 1, 1, -1]
[1, 0, 1, -1, -1, -1, 1, 1, -1]
[0, -1, 1, 1, -1, 1, -1, 0, 1]
[1, -1, 0, 1, -1, 0, 1, 0, 0]
[0, -1, -1, 1, 1, 1, 0, 1, -1]
[0, 1, -1, 0, -1, 0, -1, 1, 1]
[1, 0, 0, 1, 0, -1, 1, 0, -1]
[0, -1, 1, 0, 1, -1, 1, -1, 1]
[1, -1, -1, 1, 1, 1, 0, -1, 0]
[1, -1, 1, 0, 1, -1, -1, 0, 1]
[1, -1, -1, 1, 0, -1, 1, 1, 0]
[1, -1, -1, 0, -1, 1, 1, -1, 1]
[1, -1, 1, -1, -1, -1, 1, 0, 1]
[1, -1, 0, 1, 1, -1, 1, -1, 0]
[1, 1, 1, 0, 1, -1, 0, -1, -1]
[0, 1, 1, -1, -1, -1, 0, 1, 0]
[-1, -1, -1, -1, 1, 1, 1, 1, 0]
[1, 1, 0, -1, 1, -1, 0, 1, -1]
[0, 1, -1, 0, -1, 1, -1, 1, 0]
[0, 1, 0, -1, 1, 0, 0, 1, -1]
[-1, 0, 0, 1, 1, 1, -1, -1, 1]
[1, 0, -1, 0, 1, -1, 1, -1, 1]
[1, 1, 0, 0, 1, -1, -1, 1, -1]
[-1, 0, 1, -1, 1, 0, -1, 1, 0]
[1, 1, 0, 1, -1, 0, 1, -1, -1]
[0, 1, -1, 1, 1, -1, -1, 1, 0]
[-1, 1, -1, 1, 1, -1, 1, 0, -1]
[1, -1, 0, 1, 1, 0, 1, -1, -1]
[-1, 1, 1, 1, -1, 0, -1, 1, -1]
[-1, -1, 1, 1, 1, 0, 1, 0, -1]
[1, 0, -1, 1, -1, 0, 1, 1, -1]
[1, 1, -1, -1, -1, 0, -1, 1, 1]
[1, 1, -1, 1, 1, 0, -1, -1, -1]
[1, -1, -1, 1, 1, 1, -1, -1, 1]
[-1, -1, 1, 1, 1, 1, -1, 0, 0]
[1, 1, 0, -1, -1, -1, 1, 1, -1]
[-1, 1, -1, 0, -1, 1, 1, 1, -1]
[1, 0, -1, 1, -1, 1, 1, 0, -1]
[0, -1, 1, 1, -1, -1, 1, -1, 1]
[0, -1, 0, 1, -1, 0, 1, -1, 1]
[0, 0, -1, -1, -1, 1, 1, 1, 1]
[1, 1, -1, -1, -1, 1, -1, 1, 0]
[-1, 1, 0, -1, 1, 0, 1, 1, -1]
[0, 1, -1, 1, -1, -1, 1, 1, -1]
[-1, 0, -1, 1, 1, 1, 1, 0, -1]
[1, 1, 0, -1, -1, -1, 0, 1, 0]
[1, 1, 1, 1, -1, -1, -1, 0, 0]
[-1, 0, 1, 1, 0, 1, -1, -1, 1]
[-1, 1, -1, 0, -1, 1, -1, 1, 1]
[-1, 0, 1, -1, 1, -1, -1, 1, 1]
[1, 1, 1, 0, -1, 1, -1, 0, -1]
[-1, 1, 0, 1, 1, 1, -1, -1, 0]
[-1, 1, 0, 0, 1, 0, 0, 1, -1]
[-1, -1, 1, 0, 1, 1, 1, 0, -1]
[0, -1, 0, 1, 1, 1, 0, 0, -1]
[-1, 1, -1, -1, 1, 1, 0, 1, 0]
[0, 1, 0, -1, -1, -1, 0, 1, 1]
[-1, 1, 0, -1, 1, -1, 1, 1, 0]
[0, 1, -1, 0, 0, -1, 1, 1, -1]
[1, -1, 1, -1, -1, 1, -1, 1, 1]
[-1, -1, 1, -1, 0, 1, 1, 0, 1]
[-1, -1, 1, 0, 1, 1, 1, -1, 0]
[1, -1, 0, 1, 0, 1, 1, -1, -1]
[0, 1, 1, -1, 1, 1, -1, -1, -1]
[1, 1, -1, 1, -1, 1, -1, -1, 0]
[0, 1, 1, 0, -1, 1, -1, -1, 1]
[-1, -1, 1, 1, 1, -1, 1, -1, 1]
[-1, -1, -1, 1, -1, 1, 1, 1, 0]
[-1, 0, 1, 0, 1, -1, 1, 1, -1]
[-1, 1, -1, 1, 1, -1, -1, 1, 1]
[-1, 0, 0, 0, -1, 0, 1, 1, 1]
[-1, -1, -1, 0, 1, 1, 0, 0, 1]
[-1, 0, 1, -1, -1, 0, 1, 1, 1]
[1, -1, 1, -1, 1, 0, 1, 0, -1]
[0, 1, -1, 1, 0, -1, 0, 1, -1]
[-1, 1, 1, -1, -1, -1, 1, 1, 0]
[1, 1, -1, -1, 1, 1, -1, -1, 1]
[0, -1, -1, 1, -1, 1, -1, 1, 1]
[1, -1, 0, 1, 1, 1, -1, -1, 0]
[1, -1, -1, 1, 1, 1, 1, -1, -1]
[1, 1, 1, -1, -1, 1, -1, -1, 1]
[1, 1, 1, 0, -1, 0, 0, 0, -1]
[0, -1, 0, 1, 1, 1, -1, -1, 1]
[-1, 1, -1, 1, 1, 1, -1, 0, 0]
[0, -1, 1, 0, -1, 0, 1, -1, 1]
[1, -1, 1, 0, -1, 0, 0, -1, 1]
[1, -1, -1, -1, 1, -1, 1, 1, 1]
[0, 1, -1, 0, -1, 1, -1, 0, 1]
[1, -1, 1, 0, -1, 0, 1, -1, 0]
[1, 0, 1, -1, -1, 1, 0, -1, 1]
[0, 0, 1, -1, 1, 1, -1, -1, 1]
[1, 1, -1, -1, 1, 0, 0, 1, -1]
[-1, 0, -1, 1, 1, 1, -1, 0, 1]
[1, 1, 1, -1, -1, 0, -1, 1, 0]
[1, 0, 1, 1, -1, 1, -1, -1, -1]
[1, 1, 0, 1, -1, 1, -1, -1, -1]
[-1, 1, 0, 0, -1, 1, 0, 1, -1]
[1, -1, 1, 0, 1, 0, -1, -1, 1]
[1, -1, 0, 0, -1, 0, 1, -1, 1]
[1, 0, 0, 0, 1, 1, -1, -1, -1]
[-1, 0, 0, -1, 0, 1, -1, 1, 1]
[1, -1, 0, 1, -1, -1, 1, 0, 1]
[1, 1, 0, 1, -1, -1, 1, 0, -1]
[-1, 0, 0, -1, 1, 0, -1, 1, 1]
[0, 1, -1, -1, 1, 0, 0, 1, 0]
[1, 1, -1, 1, 0, 0, 1, -1, -1]
[1, 0, -1, 1, -1, 0, 1, 0, 0]
[0, 0, 1, -1, -1, -1, 1, 1, 0]
[1, 0, 1, -1, -1, -1, 0, 1, 0]
[0, 1, 1, 0, 0, 1, -1, -1, -1]
[0, 0, 0, -1, 0, -1, 1, 1, 1]
[1, 1, -1, 0, -1, -1, 1, 1, -1]
[1, 1, 1, 0, -1, -1, 0, 0, 0]
[1, 0, -1, 0, 1, -1, -1, 1, 1]
[0, -1, 0, 0, -1, 1, 1, -1, 1]
[-1, -1, -1, 1, 0, 0, 1, 0, 1]
[-1, 1, -1, 1, -1, 1, 1, 0, -1]
[1, 1, -1, 0, -1, 1, -1, 0, 0]
[0, 0, -1, 1, 1, 1, -1, 0, 0]
[1, 1, 1, -1, -1, 1, -1, 1, -1]
[0, -1, 1, 1, 1, 1, -1, -1, 0]
[0, 0, 1, -1, -1, 1, 1, -1, 1]
[-1, -1, -1, 1, 1, 0, 0, 1, 0]
[-1, -1, -1, 0, 1, 0, 1, 1, 0]
[-1, -1, -1, 1, 0, 1, 1, 1, -1]
[0, -1, 1, 1, 1, -1, 1, -1, 0]
[1, 0, -1, 0, 1, 0, -1, 0, 1]
[0, -1, 1, 1, -1, 0, 1, -1, 0]
[-1, 1, 1, 0, -1, 1, 0, 0, -1]
[-1, -1, 1, 1, -1, 1, 1, -1, 0]
[-1, 0, 1, 0, 1, 0, 1, -1, 0]
[-1, 0, 0, 1, 1, 1, -1, 1, -1]
[-1, 1, 0, -1, -1, 1, 1, 1, -1]
[1, -1, -1, 0, 1, 0, 0, 0, 1]
[1, 0, -1, -1, 1, 0, 0, 0, 1]
[0, -1, 1, 0, 1, 1, 1, -1, -1]
[1, 1, 1, -1, -1, 1, -1, 0, 0]
[0, -1, 1, -1, 1, -1, 1, 1, 0]
[0, 1, -1, 0, 1, -1, 1, 0, -1]
[1, -1, -1, 1, 0, -1, 1, 0, 1]
[-1, 0, 0, -1, 1, -1, 1, 1, 1]
[1, 0, -1, 1, -1, -1, 1, 1, 0]
[1, 0, 1, -1, -1, -1, 1, -1, 1]
[0, 1, 0, -1, -1, -1, 1, 1, 0]
[-1, 0, 0, 1, 1, 1, 0, 0, -1]
[1, -1, 0, -1, 1, 1, 0, -1, 1]
[1, -1, 0, 0, 1, -1, -1, 1, 1]
[1, -1, -1, 0, 0, -1, 1, 1, 1]
[-1, -1, 1, -1, 1, 1, -1, 1, 0]
